Country,Location,CrossName,Genotype,Rep,YLD,TGW,Heading,Height
CHINA,Beijin,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,5.295833333,30,56,72
CHINA,Beijin,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,4.633333333,32,57,65
CHINA,Beijin,TRCH/SRTU//KACHU,53,1,5.320833333,31,57,72
CHINA,Beijin,TRCH/SRTU//KACHU,53,2,5.733333333,33,57,67
CHINA,Beijin,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,1,6.191666667,32,57,72
CHINA,Beijin,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,2,4.5,30,57,71
CHINA,Beijin,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,5.6375,42,56,75
CHINA,Beijin,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,4.533333333,40,57,70
CHINA,Beijin,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,5.2875,32,61,68
CHINA,Beijin,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,5.1,30,59,74
CHINA,Beijin,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,5.1875,38,58,70
CHINA,Beijin,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,5.958333333,37,58,73
CHINA,Beijin,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,6.391666667,37,59,75
CHINA,Beijin,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,5.366666667,34,61,72
CHINA,Beijin,WHEAR/SOKOLL,59,1,4.383333333,35,56,73
CHINA,Beijin,WHEAR/SOKOLL,59,2,5.2,36,56,75
CHINA,Beijin,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,1,5.804166667,32,57,76
CHINA,Beijin,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,2,5.758333333,35,57,66
MEXICO,Sinaloa,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,5.53,48,72,85
MEXICO,Sinaloa,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,5.39,55,73,80
MEXICO,Sinaloa,ATTILA,2,1,4.18,48,75,80
MEXICO,Sinaloa,ATTILA,2,2,4.31,45,76,80
MEXICO,Sinaloa,ATTILA*2/PBW65,3,1,3.79,38,76,85
MEXICO,Sinaloa,ATTILA*2/PBW65,3,2,4.98,38,74,85
MEXICO,Sinaloa,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,5.33,45,78,85
MEXICO,Sinaloa,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,4.7,45,75,85
MEXICO,Sinaloa,ATTILA//PGO/SERI/3/PASTOR,5,1,4.37,40,78,85
MEXICO,Sinaloa,ATTILA//PGO/SERI/3/PASTOR,5,2,3.7,43,76,80
MEXICO,Sinaloa,ATTILA/PASTOR,6,1,4.66,43,73,95
MEXICO,Sinaloa,ATTILA/PASTOR,6,2,4.38,45,74,80
MEXICO,Sinaloa,BABAX/LR42//BABAX/3/ER2000,7,1,4.44,43,73,85
MEXICO,Sinaloa,BABAX/LR42//BABAX/3/ER2000,7,2,4.2,48,74,80
MEXICO,Sinaloa,BABAX/LR42//BABAX/3/VORB,8,1,4.59,55,74,80
MEXICO,Sinaloa,BABAX/LR42//BABAX/3/VORB,8,2,4.68,55,75,80
MEXICO,Sinaloa,BACANORA T 88,9,1,4.05,35,76,80
MEXICO,Sinaloa,BACANORA T 88,9,2,5.2,33,72,80
MEXICO,Sinaloa,BAVIACORA M 92,10,1,4.84,48,72,85
MEXICO,Sinaloa,BAVIACORA M 92,10,2,4.83,48,76,90
MEXICO,Sinaloa,BCN/RIALTO,11,1,5.17,30,76,85
MEXICO,Sinaloa,BCN/RIALTO,11,2,3.61,33,73,90
MEXICO,Sinaloa,BCN/WBLL1,12,1,5.06,48,72,80
MEXICO,Sinaloa,BCN/WBLL1,12,2,5.39,35,75,80
MEXICO,Sinaloa,BECARD,13,1,4.01,43,74,90
MEXICO,Sinaloa,BECARD,13,2,5.24,50,74,80
MEXICO,Sinaloa,BECARD,14,1,5.27,45,72,90
MEXICO,Sinaloa,BECARD,14,2,4.82,45,73,85
MEXICO,Sinaloa,BECARD/KACHU,15,1,4.41,43,76,90
MEXICO,Sinaloa,BECARD/KACHU,15,2,4.82,43,76,95
MEXICO,Sinaloa,BRBT1*2/KIRITATI,16,1,3.89,45,78,95
MEXICO,Sinaloa,BRBT1*2/KIRITATI,16,2,4.51,43,72,85
MEXICO,Sinaloa,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,3.22,43,75,90
MEXICO,Sinaloa,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,4.04,50,76,90
MEXICO,Sinaloa,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,4.29,43,73,90
MEXICO,Sinaloa,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,4.42,43,74,95
MEXICO,Sinaloa,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,4.28,43,72,85
MEXICO,Sinaloa,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,4.32,45,78,95
MEXICO,Sinaloa,CIRNO  C 2008,20,1,5.47,50,73,85
MEXICO,Sinaloa,CIRNO  C 2008,20,2,5.36,55,74,90
MEXICO,Sinaloa,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,4.44,40,75,85
MEXICO,Sinaloa,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,5.54,40,77,95
MEXICO,Sinaloa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,2.59,45,73,80
MEXICO,Sinaloa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,3,45,77,90
MEXICO,Sinaloa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,3.9,38,73,80
MEXICO,Sinaloa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,4.3,38,76,85
MEXICO,Sinaloa,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,3.51,40,74,90
MEXICO,Sinaloa,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,4.78,50,75,90
MEXICO,Sinaloa,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,2.64,40,72,95
MEXICO,Sinaloa,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,5.65,33,70,90
MEXICO,Sinaloa,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,2.04,45,76,95
MEXICO,Sinaloa,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,4.32,40,77,80
MEXICO,Sinaloa,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,3.84,43,73,80
MEXICO,Sinaloa,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,4.89,45,72,90
MEXICO,Sinaloa,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,3.05,40,70,80
MEXICO,Sinaloa,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,5.22,40,73,85
MEXICO,Sinaloa,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,4.08,53,74,85
MEXICO,Sinaloa,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,4.4,55,74,90
MEXICO,Sinaloa,MILAN/KAUZ//PRINIA/3/BAV92,30,1,4.02,50,76,90
MEXICO,Sinaloa,MILAN/KAUZ//PRINIA/3/BAV92,30,2,4.56,45,78,90
MEXICO,Sinaloa,MISR 1,31,1,5.17,48,74,95
MEXICO,Sinaloa,MISR 1,31,2,5.16,45,72,85
MEXICO,Sinaloa,MUNAL #1,32,1,4.54,43,72,95
MEXICO,Sinaloa,MUNAL #1,32,2,4.1,45,72,80
MEXICO,Sinaloa,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,5.56,50,76,95
MEXICO,Sinaloa,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,3.12,28,72,80
MEXICO,Sinaloa,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,1,4.92,50,72,95
MEXICO,Sinaloa,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,2,5.05,45,76,95
MEXICO,Sinaloa,PANDORA//WBLL1*2/BRAMBLING,35,1,5.64,43,75,90
MEXICO,Sinaloa,PANDORA//WBLL1*2/BRAMBLING,35,2,5.13,48,76,85
MEXICO,Sinaloa,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,4.32,48,77,90
MEXICO,Sinaloa,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,4.23,48,76,80
MEXICO,Sinaloa,PAVON F 76,37,1,3.65,35,75,90
MEXICO,Sinaloa,PAVON F 76,37,2,3.62,45,73,80
MEXICO,Sinaloa,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,5.29,43,72,80
MEXICO,Sinaloa,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,4.92,43,76,80
MEXICO,Sinaloa,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,5.67,48,74,80
MEXICO,Sinaloa,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,4.88,48,72,90
MEXICO,Sinaloa,QUAIU #3//MILAN/AMSEL,40,1,4.46,40,74,85
MEXICO,Sinaloa,QUAIU #3//MILAN/AMSEL,40,2,4.22,30,72,80
MEXICO,Sinaloa,RL6043/4*NAC//2*PASTOR,41,1,5.2,45,76,90
MEXICO,Sinaloa,RL6043/4*NAC//2*PASTOR,41,2,3.46,48,73,90
MEXICO,Sinaloa,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,4.48,45,74,95
MEXICO,Sinaloa,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,4.26,45,73,95
MEXICO,Sinaloa,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,3.98,45,73,85
MEXICO,Sinaloa,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,3.24,45,72,85
MEXICO,Sinaloa,SAUAL/WHEAR//SAUAL,44,1,4.11,48,75,90
MEXICO,Sinaloa,SAUAL/WHEAR//SAUAL,44,2,4.54,45,78,80
MEXICO,Sinaloa,SERI M 82,45,1,5.58,43,72,90
MEXICO,Sinaloa,SERI M 82,45,2,4.68,40,75,80
MEXICO,Sinaloa,SIETE CERROS T66,46,1,4.56,38,73,95
MEXICO,Sinaloa,SIETE CERROS T66,46,2,5.17,40,74,90
MEXICO,Sinaloa,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,4.87,45,74,90
MEXICO,Sinaloa,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,4.61,48,75,80
MEXICO,Sinaloa,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,4.89,48,72,90
MEXICO,Sinaloa,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,5.1,48,77,90
MEXICO,Sinaloa,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,4.99,53,72,90
MEXICO,Sinaloa,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,4.49,45,72,80
MEXICO,Sinaloa,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,5.39,50,76,80
MEXICO,Sinaloa,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,4.74,50,70,90
MEXICO,Sinaloa,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,4.47,53,76,80
MEXICO,Sinaloa,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,4.49,55,78,90
MEXICO,Sinaloa,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,4.39,43,74,80
MEXICO,Sinaloa,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,4.65,40,73,90
MEXICO,Sinaloa,TRCH/SRTU//KACHU,53,1,5.36,45,76,85
MEXICO,Sinaloa,TRCH/SRTU//KACHU,53,2,4.92,48,72,80
MEXICO,Sinaloa,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,1,4.56,45,74,80
MEXICO,Sinaloa,UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/5/MILAN/KAUZ//CHIL/CHUM18/6/UP2338*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ,54,2,5.24,40,74,80
MEXICO,Sinaloa,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,4.34,55,72,90
MEXICO,Sinaloa,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,4.13,48,74,95
MEXICO,Sinaloa,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,4.79,43,75,90
MEXICO,Sinaloa,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,5.21,40,76,85
MEXICO,Sinaloa,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,3.57,45,74,80
MEXICO,Sinaloa,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,3.97,50,72,80
MEXICO,Sinaloa,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,4.65,50,76,80
MEXICO,Sinaloa,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,4.94,50,74,90
MEXICO,Sinaloa,WHEAR/SOKOLL,59,1,4.54,45,75,80
MEXICO,Sinaloa,WHEAR/SOKOLL,59,2,4.48,45,74,95
MEXICO,Sinaloa,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,1,4.39,48,74,80
MEXICO,Sinaloa,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*2/4/CAR//KAL/BB/3/NAC/5/KAUZ/7/KRONSTAD F2004/8/KAUZ/PASTOR//PBW343,60,2,4.68,40,74,90
MEXICO,Sonora,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,7.48,45,85,90
MEXICO,Sonora,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,6.36,44,95,96
MEXICO,Sonora,ATTILA,2,1,6.2,44,95,96
MEXICO,Sonora,ATTILA,2,2,6.44,44,105,92
MEXICO,Sonora,ATTILA*2/PBW65,3,1,6.1,40,100,94
MEXICO,Sonora,ATTILA*2/PBW65,3,2,6.51,39,95,93
MEXICO,Sonora,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,6.43,43,105,92
MEXICO,Sonora,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,6.74,45,95,92
MEXICO,Sonora,ATTILA//PGO/SERI/3/PASTOR,5,1,6.53,44,100,91
MEXICO,Sonora,ATTILA//PGO/SERI/3/PASTOR,5,2,6.36,46,100,92
MEXICO,Sonora,ATTILA/PASTOR,6,1,7.13,45,100,93
MEXICO,Sonora,ATTILA/PASTOR,6,2,6.06,44,95,95
MEXICO,Sonora,BABAX/LR42//BABAX/3/ER2000,7,1,6.33,44,95,89
MEXICO,Sonora,BABAX/LR42//BABAX/3/ER2000,7,2,6.5,45,95,91
MEXICO,Sonora,BABAX/LR42//BABAX/3/VORB,8,1,6.74,50,95,94
MEXICO,Sonora,BABAX/LR42//BABAX/3/VORB,8,2,7.6,50,100,95
MEXICO,Sonora,BACANORA T 88,9,1,6.4,35,100,91
MEXICO,Sonora,BACANORA T 88,9,2,6.73,33,100,94
MEXICO,Sonora,BAVIACORA M 92,10,1,7.21,43,95,96
MEXICO,Sonora,BAVIACORA M 92,10,2,6.48,42,105,97
MEXICO,Sonora,BCN/RIALTO,11,1,6.51,29,105,101
MEXICO,Sonora,BCN/RIALTO,11,2,5.81,28,90,101
MEXICO,Sonora,BCN/WBLL1,12,1,7,45,100,89
MEXICO,Sonora,BCN/WBLL1,12,2,7.76,44,90,87
MEXICO,Sonora,BECARD,13,1,7.3,44,110,91
MEXICO,Sonora,BECARD,13,2,6.78,42,105,91
MEXICO,Sonora,BECARD,14,1,6.03,49,100,90
MEXICO,Sonora,BECARD,14,2,7.85,47,105,85
MEXICO,Sonora,BECARD/KACHU,15,1,7.13,41,120,96
MEXICO,Sonora,BECARD/KACHU,15,2,7.8,44,105,97
MEXICO,Sonora,BRBT1*2/KIRITATI,16,1,6.5,47,80,88
MEXICO,Sonora,BRBT1*2/KIRITATI,16,2,6.31,46,95,89
MEXICO,Sonora,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,6.8,47,90,93
MEXICO,Sonora,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,5.75,43,105,93
MEXICO,Sonora,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,6.71,44,80,92
MEXICO,Sonora,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,6.13,44,105,92
MEXICO,Sonora,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,6.01,44,75,97
MEXICO,Sonora,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,6.4,45,110,100
MEXICO,Sonora,CIRNO  C 2008,20,1,7,50,95,92
MEXICO,Sonora,CIRNO  C 2008,20,2,8.28,53,105,93
MEXICO,Sonora,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,5.65,32,90,102
MEXICO,Sonora,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,5.53,37,90,101
MEXICO,Sonora,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,5.81,46,105,84
MEXICO,Sonora,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,5.18,46,100,83
MEXICO,Sonora,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,6.28,38,100,97
MEXICO,Sonora,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,6.66,36,95,96
MEXICO,Sonora,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,7.01,46,90,92
MEXICO,Sonora,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,6.16,48,100,92
MEXICO,Sonora,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,7.05,41,105,92
MEXICO,Sonora,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,7.28,42,95,92
MEXICO,Sonora,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,6.71,44,100,91
MEXICO,Sonora,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,6.69,45,100,92
MEXICO,Sonora,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,6.94,44,110,95
MEXICO,Sonora,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,7.63,45,95,96
MEXICO,Sonora,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,5.96,37,95,97
MEXICO,Sonora,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,5.19,37,100,96
MEXICO,Sonora,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,6.29,56,105,94
MEXICO,Sonora,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,6.58,54,100,95
MEXICO,Sonora,MILAN/KAUZ//PRINIA/3/BAV92,30,1,6.4,46,95,94
MEXICO,Sonora,MILAN/KAUZ//PRINIA/3/BAV92,30,2,6.14,46,95,91
MEXICO,Sonora,MISR 1,31,1,7.21,48,100,91
MEXICO,Sonora,MISR 1,31,2,6.65,47,100,91
MEXICO,Sonora,MUNAL #1,32,1,6.91,47,95,94
MEXICO,Sonora,MUNAL #1,32,2,6.64,45,105,95
MEXICO,Sonora,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,7.54,50,95,91
MEXICO,Sonora,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,7.54,52,100,90
MEXICO,Sonora,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,1,6.64,44,95,93
MEXICO,Sonora,OASIS/SKAUZ//4*BCN/3/2*PASTOR/5/FRET2*2/4/SNI/TRAP#1/3/KAUZ*2/TRAP//KAUZ/6/SAUAL #1,34,2,6.24,45,105,96
MEXICO,Sonora,PANDORA//WBLL1*2/BRAMBLING,35,1,6.79,48,105,98
MEXICO,Sonora,PANDORA//WBLL1*2/BRAMBLING,35,2,7.08,47,95,96
MEXICO,Sonora,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,6.46,46,105,96
MEXICO,Sonora,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,6.86,46,100,95
MEXICO,Sonora,PAVON F 76,37,1,6.34,38,90,96
MEXICO,Sonora,PAVON F 76,37,2,5.54,39,90,95
MEXICO,Sonora,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,6.58,42,90,89
MEXICO,Sonora,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,7.11,41,85,89
MEXICO,Sonora,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,6.99,44,85,84
MEXICO,Sonora,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,7.28,45,95,85
MEXICO,Sonora,QUAIU #3//MILAN/AMSEL,40,1,5.54,37,105,98
MEXICO,Sonora,QUAIU #3//MILAN/AMSEL,40,2,5.9,38,100,96
MEXICO,Sonora,RL6043/4*NAC//2*PASTOR,41,1,6.85,43,105,90
MEXICO,Sonora,RL6043/4*NAC//2*PASTOR,41,2,6.38,43,90,90
MEXICO,Sonora,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,5.65,44,95,95
MEXICO,Sonora,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,6.73,45,100,95
MEXICO,Sonora,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,6.45,47,105,98
MEXICO,Sonora,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,6.03,48,95,98
MEXICO,Sonora,SAUAL/WHEAR//SAUAL,44,1,6.84,47,100,91
MEXICO,Sonora,SAUAL/WHEAR//SAUAL,44,2,7.05,45,95,90
MEXICO,Sonora,SERI M 82,45,1,5.93,43,95,95
MEXICO,Sonora,SERI M 82,45,2,6.48,42,95,95
MEXICO,Sonora,SIETE CERROS T66,46,1,6.06,39,100,95
MEXICO,Sonora,SIETE CERROS T66,46,2,6.54,35,100,93
MEXICO,Sonora,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,6.46,43,90,95
MEXICO,Sonora,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,6.98,41,95,95
